Entity,Code,Year,Observation value - Indicator: Under-five mortality rate - Sex: Total - Wealth quintile: Total - Unit of measure: Deaths per 100 live births
Austria,AUT,2001,0.54074645
Austria,AUT,2002,0.5309529
Austria,AUT,2003,0.5192317
Austria,AUT,2004,0.5050633
Austria,AUT,2005,0.49011794
Austria,AUT,2006,0.47643065
Austria,AUT,2007,0.46498805
Austria,AUT,2008,0.4543829
Austria,AUT,2009,0.4439885
Austria,AUT,2010,0.43251032
Austria,AUT,2011,0.4193775
Austria,AUT,2012,0.404944
Austria,AUT,2013,0.39125857
Austria,AUT,2014,0.37994617
Austria,AUT,2015,0.3713604
Austria,AUT,2016,0.36483037
Austria,AUT,2017,0.35958904
Austria,AUT,2018,0.35459232
Austria,AUT,2019,0.34872368
Austria,AUT,2020,0.3412336
Austria,AUT,2021,0.3316873
Austria,AUT,2022,0.32030913
Azerbaijan,AZE,1982,11.065675
Azerbaijan,AZE,1983,10.790248
Azerbaijan,AZE,1984,10.507978
Azerbaijan,AZE,1985,10.246664
Azerbaijan,AZE,1986,10.024775
Azerbaijan,AZE,1987,9.823197
Azerbaijan,AZE,1988,9.657139
Azerbaijan,AZE,1989,9.547166
Azerbaijan,AZE,1990,9.506102
Azerbaijan,AZE,1991,9.526307
Azerbaijan,AZE,1992,9.563406
Azerbaijan,AZE,1993,9.571623
Azerbaijan,AZE,1994,9.523974
Azerbaijan,AZE,1995,9.390712
Azerbaijan,AZE,1996,9.161826
Azerbaijan,AZE,1997,8.838342
Azerbaijan,AZE,1998,8.433275
Azerbaijan,AZE,1999,7.958785
Azerbaijan,AZE,2000,7.4532647
Azerbaijan,AZE,2001,6.9401026
Azerbaijan,AZE,2002,6.447319
Azerbaijan,AZE,2003,5.9952374
Azerbaijan,AZE,2004,5.5814238
Azerbaijan,AZE,2005,5.2121325
Azerbaijan,AZE,2006,4.878475
Azerbaijan,AZE,2007,4.5709157
Azerbaijan,AZE,2008,4.2843914
Azerbaijan,AZE,2009,4.0128036
Azerbaijan,AZE,2010,3.7547555
Azerbaijan,AZE,2011,3.5093696
Azerbaijan,AZE,2012,3.2762313
Azerbaijan,AZE,2013,3.0533805
Azerbaijan,AZE,2014,2.8488064
Azerbaijan,AZE,2015,2.6592314
Azerbaijan,AZE,2016,2.4761186
Azerbaijan,AZE,2017,2.316644
Azerbaijan,AZE,2018,2.179821
Azerbaijan,AZE,2019,2.0651653
Azerbaijan,AZE,2020,1.9705217
Azerbaijan,AZE,2021,1.8844372
Azerbaijan,AZE,2022,1.8067888
Bahamas,BHS,1968,2.936099
Bahamas,BHS,1969,2.9863036
Bahamas,BHS,1970,3.036376
Bahamas,BHS,1971,3.0796237
Bahamas,BHS,1972,3.1182237
Bahamas,BHS,1973,3.142142
Bahamas,BHS,1974,3.1501908
Bahamas,BHS,1975,3.1394506
Bahamas,BHS,1976,3.1154654
Bahamas,BHS,1977,3.078398
Bahamas,BHS,1978,3.0352905
Bahamas,BHS,1979,2.9908226
Bahamas,BHS,1980,2.9462786
Bahamas,BHS,1981,2.9044793
Bahamas,BHS,1982,2.8699975
Bahamas,BHS,1983,2.8409677
Bahamas,BHS,1984,2.8164744
Bahamas,BHS,1985,2.7848876
Bahamas,BHS,1986,2.7345521
Bahamas,BHS,1987,2.6578705
Bahamas,BHS,1988,2.5646772
Bahamas,BHS,1989,2.4603598
Bahamas,BHS,1990,2.3520234
Bahamas,BHS,1991,2.2463822
Bahamas,BHS,1992,2.1439877
Bahamas,BHS,1993,2.0454047
Bahamas,BHS,1994,1.9482224
Bahamas,BHS,1995,1.8545157
Bahamas,BHS,1996,1.7692738
Bahamas,BHS,1997,1.6971939
Bahamas,BHS,1998,1.6454264
Bahamas,BHS,1999,1.6185505
Bahamas,BHS,2000,1.6132797
Bahamas,BHS,2001,1.6239157
Bahamas,BHS,2002,1.6440417
Bahamas,BHS,2003,1.6655153
Bahamas,BHS,2004,1.679991
Bahamas,BHS,2005,1.6834443
Bahamas,BHS,2006,1.673274
Bahamas,BHS,2007,1.6500514
Bahamas,BHS,2008,1.6189554
Bahamas,BHS,2009,1.5820792
Bahamas,BHS,2010,1.5439279
Bahamas,BHS,2011,1.5074664
Bahamas,BHS,2012,1.4740655
Bahamas,BHS,2013,1.4443226
Bahamas,BHS,2014,1.4185838
Bahamas,BHS,2015,1.3976401
Bahamas,BHS,2016,1.3798338
Bahamas,BHS,2017,1.3659273
Bahamas,BHS,2018,1.354785
Bahamas,BHS,2019,2.3508
Bahamas,BHS,2020,1.3302902
Bahamas,BHS,2021,1.3121164
Bahamas,BHS,2022,1.2907093
Bahrain,BHR,1955,30.074326
Bahrain,BHR,1956,27.726315
Bahrain,BHR,1957,25.536264
Bahrain,BHR,1958,23.492357
Bahrain,BHR,1959,21.591272
Bahrain,BHR,1960,19.790525
Bahrain,BHR,1961,18.135622
Bahrain,BHR,1962,16.593197
Bahrain,BHR,1963,15.136859
Bahrain,BHR,1964,13.798597
Bahrain,BHR,1965,12.563672
Bahrain,BHR,1966,11.412441
Bahrain,BHR,1967,10.365329
Bahrain,BHR,1968,9.390751
Bahrain,BHR,1969,8.491016
Bahrain,BHR,1970,7.6782274
Bahrain,BHR,1971,6.938292
Bahrain,BHR,1972,6.291427
Bahrain,BHR,1973,5.713771
Bahrain,BHR,1974,5.2098894
Bahrain,BHR,1975,4.769326
Bahrain,BHR,1976,4.387368
Bahrain,BHR,1977,4.0539045
Bahrain,BHR,1978,3.7576127
Bahrain,BHR,1979,3.4918957
Bahrain,BHR,1980,3.2605908
Bahrain,BHR,1981,3.0621128
Bahrain,BHR,1982,2.8920455
Bahrain,BHR,1983,2.7429366
Bahrain,BHR,1984,2.614408
Bahrain,BHR,1985,2.5087638
Bahrain,BHR,1986,2.4285395
Bahrain,BHR,1987,2.3735278
Bahrain,BHR,1988,2.3406665
Bahrain,BHR,1989,2.322911
Bahrain,BHR,1990,2.3045485
Bahrain,BHR,1991,2.27039
Bahrain,BHR,1992,2.208461
Bahrain,BHR,1993,2.1065245
Bahrain,BHR,1994,1.9690291
Bahrain,BHR,1995,1.8138613
Bahrain,BHR,1996,1.6589737
Bahrain,BHR,1997,1.5182369
Bahrain,BHR,1998,1.4021842
Bahrain,BHR,1999,1.3126479
Bahrain,BHR,2000,1.2464638
Bahrain,BHR,2001,1.1968381
Bahrain,BHR,2002,1.1587965
Bahrain,BHR,2003,1.1273606
Bahrain,BHR,2004,1.0973285
Bahrain,BHR,2005,1.0657086
Bahrain,BHR,2006,1.0290146
Bahrain,BHR,2007,0.9888959
Bahrain,BHR,2008,0.94702685
Bahrain,BHR,2009,0.906415
Bahrain,BHR,2010,0.8695852
Bahrain,BHR,2011,0.8395463
Bahrain,BHR,2012,0.8150997
Bahrain,BHR,2013,0.79474676
Bahrain,BHR,2014,0.7768735
Bahrain,BHR,2015,0.76074564
Bahrain,BHR,2016,0.7455797
Bahrain,BHR,2017,0.730048
Bahrain,BHR,2018,0.71534634
Bahrain,BHR,2019,0.7006822
Bahrain,BHR,2020,0.68595
Bahrain,BHR,2021,0.6694584
Bahrain,BHR,2022,0.65186924
Bangladesh,BGD,1950,34.656536
Bangladesh,BGD,1951,33.66382
Bangladesh,BGD,1952,32.716953
Bangladesh,BGD,1953,31.776814
Bangladesh,BGD,1954,30.885126
Bangladesh,BGD,1955,29.997952
Bangladesh,BGD,1956,29.173126
Bangladesh,BGD,1957,28.383968
Bangladesh,BGD,1958,27.63776
Bangladesh,BGD,1959,26.92677
Bangladesh,BGD,1960,26.252087
Bangladesh,BGD,1961,25.613337
Bangladesh,BGD,1962,25.0213
Bangladesh,BGD,1963,24.496025
Bangladesh,BGD,1964,24.037495
Bangladesh,BGD,1965,23.645023
Bangladesh,BGD,1966,23.333313
Bangladesh,BGD,1967,23.089714
Bangladesh,BGD,1968,22.934513
Bangladesh,BGD,1969,22.838367
Bangladesh,BGD,1970,27.185196
Bangladesh,BGD,1971,36.717064
Bangladesh,BGD,1972,22.748163
Bangladesh,BGD,1973,22.692936
Bangladesh,BGD,1974,22.588573
Bangladesh,BGD,1975,22.406883
Bangladesh,BGD,1976,22.1641
Bangladesh,BGD,1977,21.844881
Bangladesh,BGD,1978,21.463427
Bangladesh,BGD,1979,21.025713
Bangladesh,BGD,1980,20.55132
Bangladesh,BGD,1981,20.04561
Bangladesh,BGD,1982,19.515968
Bangladesh,BGD,1983,18.957136
Bangladesh,BGD,1984,18.37785
Bangladesh,BGD,1985,17.769476
Bangladesh,BGD,1986,17.142883
Bangladesh,BGD,1987,16.503786
Bangladesh,BGD,1988,15.864194
Bangladesh,BGD,1989,15.23127
Bangladesh,BGD,1990,14.5992565
Bangladesh,BGD,1991,13.970904
Bangladesh,BGD,1992,13.342267
Bangladesh,BGD,1993,12.71213
Bangladesh,BGD,1994,12.088136
Bangladesh,BGD,1995,11.471014
Bangladesh,BGD,1996,10.860634
Bangladesh,BGD,1997,10.261266
Bangladesh,BGD,1998,9.679514
Bangladesh,BGD,1999,9.1236725
Bangladesh,BGD,2000,8.59611
Bangladesh,BGD,2001,8.102591
Bangladesh,BGD,2002,7.642894
Bangladesh,BGD,2003,7.214978
Bangladesh,BGD,2004,6.817218
Bangladesh,BGD,2005,6.44563
Bangladesh,BGD,2006,6.095092
Bangladesh,BGD,2007,5.7662473
Bangladesh,BGD,2008,5.458929
Bangladesh,BGD,2009,5.1743937
Bangladesh,BGD,2010,4.9121737
Bangladesh,BGD,2011,4.6694374
Bangladesh,BGD,2012,4.4451346
Bangladesh,BGD,2013,4.236057
Bangladesh,BGD,2014,4.040136
Bangladesh,BGD,2015,3.853889
Bangladesh,BGD,2016,3.6786962
Bangladesh,BGD,2017,3.5133858
Bangladesh,BGD,2018,3.3606668
Bangladesh,BGD,2019,3.221933
Bangladesh,BGD,2020,3.0965507
Bangladesh,BGD,2021,2.9822655
Bangladesh,BGD,2022,2.8775158
Barbados,BRB,1949,19.038857
Barbados,BRB,1950,18.411047
Barbados,BRB,1951,17.740368
Barbados,BRB,1952,16.986517
Barbados,BRB,1953,16.07696
Barbados,BRB,1954,14.970276
Barbados,BRB,1955,13.732576
Barbados,BRB,1956,12.444749
Barbados,BRB,1957,11.208278
Barbados,BRB,1958,10.115468
Barbados,BRB,1959,9.218907
Barbados,BRB,1960,8.490806
Barbados,BRB,1961,7.8784113
Barbados,BRB,1962,7.347721
Barbados,BRB,1963,6.8825774
Barbados,BRB,1964,6.47441
Barbados,BRB,1965,6.1141567
Barbados,BRB,1966,5.8018675
Barbados,BRB,1967,5.5282354
Barbados,BRB,1968,5.2761703
Barbados,BRB,1969,5.0277224
Barbados,BRB,1970,4.7843833
Barbados,BRB,1971,4.545186
Barbados,BRB,1972,4.3111973
Barbados,BRB,1973,4.0792346
Barbados,BRB,1974,3.8570256
Barbados,BRB,1975,3.6397328
Barbados,BRB,1976,3.4313226
Barbados,BRB,1977,3.2285564
Barbados,BRB,1978,3.037578
Barbados,BRB,1979,2.8577576
Barbados,BRB,1980,2.6938615
Barbados,BRB,1981,2.554001
Barbados,BRB,1982,2.4382317
Barbados,BRB,1983,2.340849
Barbados,BRB,1984,2.2600284
Barbados,BRB,1985,2.1888373
Barbados,BRB,1986,2.1190429
Barbados,BRB,1987,2.0468943
Barbados,BRB,1988,1.9719757
Barbados,BRB,1989,1.892279
Barbados,BRB,1990,1.811951
Barbados,BRB,1991,1.7327083
Barbados,BRB,1992,1.6597153
Barbados,BRB,1993,1.5944357
Barbados,BRB,1994,1.540106
Barbados,BRB,1995,1.4977638
Barbados,BRB,1996,1.4685938
Barbados,BRB,1997,1.4523947
Barbados,BRB,1998,1.4487451
Barbados,BRB,1999,1.4573394
Barbados,BRB,2000,1.4735827
Barbados,BRB,2001,1.4948977
Barbados,BRB,2002,1.5183473
Barbados,BRB,2003,1.5361005
Barbados,BRB,2004,1.5430852
Barbados,BRB,2005,1.539438
Barbados,BRB,2006,1.526083
Barbados,BRB,2007,1.5078381
Barbados,BRB,2008,1.4852316
Barbados,BRB,2009,1.4638007
Barbados,BRB,2010,1.4424312
Barbados,BRB,2011,1.4225665
Barbados,BRB,2012,1.405843
Barbados,BRB,2013,1.3874164
Barbados,BRB,2014,1.3633482
Barbados,BRB,2015,1.3343548
Barbados,BRB,2016,1.3036759
Barbados,BRB,2017,1.2673517
Barbados,BRB,2018,1.2330682
Barbados,BRB,2019,1.1962836
Barbados,BRB,2020,1.1586097
Barbados,BRB,2021,1.1241882
Barbados,BRB,2022,1.0871348
Belarus,BLR,1958,5.5854616
Belarus,BLR,1959,5.00606
Belarus,BLR,1960,4.4905295
Belarus,BLR,1961,4.048429
Belarus,BLR,1962,3.671994
Belarus,BLR,1963,3.356865
Belarus,BLR,1964,3.093902
Belarus,BLR,1965,2.8778262
Belarus,BLR,1966,2.7032733
Belarus,BLR,1967,2.5646646
Belarus,BLR,1968,2.4540396
Belarus,BLR,1969,2.3693564
Belarus,BLR,1970,2.303845
Belarus,BLR,1971,2.2537737
Belarus,BLR,1972,2.22063
Belarus,BLR,1973,2.1994133
Belarus,BLR,1974,2.187982
Belarus,BLR,1975,2.181541
Belarus,BLR,1976,2.175056
Belarus,BLR,1977,2.161091
Belarus,BLR,1978,2.1384442
Belarus,BLR,1979,2.1041791
Belarus,BLR,1980,2.0592725
Belarus,BLR,1981,2.0035367
Belarus,BLR,1982,1.9416517
Belarus,BLR,1983,1.8792473
Belarus,BLR,1984,1.8195782
Belarus,BLR,1985,1.7602317
Belarus,BLR,1986,1.7002304
Belarus,BLR,1987,1.6418304
Belarus,BLR,1988,1.5888366
Belarus,BLR,1989,1.5460259
Belarus,BLR,1990,1.5206788
Belarus,BLR,1991,1.5182986
Belarus,BLR,1992,1.5333209
Belarus,BLR,1993,1.552706
Belarus,BLR,1994,1.565766
Belarus,BLR,1995,1.5664442
Belarus,BLR,1996,1.5492003
Belarus,BLR,1997,1.509984
Belarus,BLR,1998,1.448438
Belarus,BLR,1999,1.367418
Belarus,BLR,2000,1.27619
Belarus,BLR,2001,1.1833812
Belarus,BLR,2002,1.0945287
Belarus,BLR,2003,1.0148051
Belarus,BLR,2004,0.9428797
Belarus,BLR,2005,0.8733099
Belarus,BLR,2006,0.8013787
Belarus,BLR,2007,0.72985446
Belarus,BLR,2008,0.6641608
Belarus,BLR,2009,0.60736966
Belarus,BLR,2010,0.55914116
Belarus,BLR,2011,0.51917505
Belarus,BLR,2012,0.48580855
Belarus,BLR,2013,0.45738965
Belarus,BLR,2014,0.43230692
Belarus,BLR,2015,0.40868983
Belarus,BLR,2016,0.38526317
Belarus,BLR,2017,0.36142287
Belarus,BLR,2018,0.33702394
Belarus,BLR,2019,0.3129022
Belarus,BLR,2020,0.2911196
Belarus,BLR,2021,0.27256393
Belarus,BLR,2022,0.2574219
Belgium,BEL,1949,6.3458257
Belgium,BEL,1950,6.0007844
Belgium,BEL,1951,5.6797624
Belgium,BEL,1952,5.377372
Belgium,BEL,1953,5.090083
Belgium,BEL,1954,4.811492
Belgium,BEL,1955,4.535956
Belgium,BEL,1956,4.2662497
Belgium,BEL,1957,4.0095162
Belgium,BEL,1958,3.7762833
Belgium,BEL,1959,3.5701497
Belgium,BEL,1960,3.3941052
Belgium,BEL,1961,3.2451923
Belgium,BEL,1962,3.1156626
Belgium,BEL,1963,2.9980388
Belgium,BEL,1964,2.8897161
Belgium,BEL,1965,2.79178
Belgium,BEL,1966,2.7035382
Belgium,BEL,1967,2.624315
Belgium,BEL,1968,2.5509431
Belgium,BEL,1969,2.4764807
Belgium,BEL,1970,2.391944
Belgium,BEL,1971,2.2946627
Belgium,BEL,1972,2.1877499
Belgium,BEL,1973,2.076179
Belgium,BEL,1974,1.9651966
Belgium,BEL,1975,1.8591702
Belgium,BEL,1976,1.7616621
Belgium,BEL,1977,1.6729858
Belgium,BEL,1978,1.593289
Belgium,BEL,1979,1.5211928
Belgium,BEL,1980,1.4531863
Belgium,BEL,1981,1.38812
Belgium,BEL,1982,1.3270813
Belgium,BEL,1983,1.2709575
Belgium,BEL,1984,1.220552
Belgium,BEL,1985,1.1762187
Belgium,BEL,1986,1.1379571
Belgium,BEL,1987,1.1026703
Belgium,BEL,1988,1.0684091
Belgium,BEL,1989,1.0339024
Belgium,BEL,1990,0.99893725
Belgium,BEL,1991,0.96203804
Belgium,BEL,1992,0.9200376
Belgium,BEL,1993,0.8710559
Belgium,BEL,1994,0.81788063
Belgium,BEL,1995,0.76507366
Belgium,BEL,1996,0.7160552
Belgium,BEL,1997,0.67304635
Belgium,BEL,1998,0.6383581
Belgium,BEL,1999,0.610458
Belgium,BEL,2000,0.5872167
Belgium,BEL,2001,0.5670998
Belgium,BEL,2002,0.5489542
Belgium,BEL,2003,0.5322205
Belgium,BEL,2004,0.5167834
Belgium,BEL,2005,0.50271934
Belgium,BEL,2006,0.49000502
Belgium,BEL,2007,0.4782424
Belgium,BEL,2008,0.46697307
Belgium,BEL,2009,0.45601177
Belgium,BEL,2010,0.44609037
Belgium,BEL,2011,0.43706578
Belgium,BEL,2012,0.42896238
Belgium,BEL,2013,0.4218151
Belgium,BEL,2014,0.4154728
Belgium,BEL,2015,0.41051784
Belgium,BEL,2016,0.4067153
Belgium,BEL,2017,0.40308413
Belgium,BEL,2018,0.39854434
Belgium,BEL,2019,0.39286914
Belgium,BEL,2020,0.38605934
Belgium,BEL,2021,0.37812278
Belgium,BEL,2022,0.3694741
Belize,BLZ,1967,11.079725
Belize,BLZ,1968,10.611532
Belize,BLZ,1969,10.159963
Belize,BLZ,1970,9.726014
Belize,BLZ,1971,9.313423
Belize,BLZ,1972,8.934607
Belize,BLZ,1973,8.567109
Belize,BLZ,1974,8.23223
Belize,BLZ,1975,7.905936
Belize,BLZ,1976,7.593606
Belize,BLZ,1977,7.302059
Belize,BLZ,1978,7.0226784
Belize,BLZ,1979,6.747796
Belize,BLZ,1980,6.4961843
Belize,BLZ,1981,6.245282
Belize,BLZ,1982,5.989923
Belize,BLZ,1983,5.740913
Belize,BLZ,1984,5.488316
Belize,BLZ,1985,5.230594
Belize,BLZ,1986,4.96037
Belize,BLZ,1987,4.6880045
Belize,BLZ,1988,4.4218926
Belize,BLZ,1989,4.165116
Belize,BLZ,1990,3.9187706
Belize,BLZ,1991,3.6892052
Belize,BLZ,1992,3.4788222
Belize,BLZ,1993,3.2935119
Belize,BLZ,1994,3.1324687
Belize,BLZ,1995,2.988462
Belize,BLZ,1996,2.8599906
Belize,BLZ,1997,2.7445028
Belize,BLZ,1998,2.6358004
Belize,BLZ,1999,2.5343654
Belize,BLZ,2000,2.438401
Belize,BLZ,2001,2.3508403
Belize,BLZ,2002,2.2702413
Belize,BLZ,2003,2.2004497
Belize,BLZ,2004,2.1405275
Belize,BLZ,2005,2.0894716
Belize,BLZ,2006,2.0424716
Belize,BLZ,2007,1.9993343
Belize,BLZ,2008,1.9584877
Belize,BLZ,2009,1.918334
Belize,BLZ,2010,1.8739297
Belize,BLZ,2011,1.8240554
Belize,BLZ,2012,1.7679045
Belize,BLZ,2013,1.7052854
Belize,BLZ,2014,1.6375387
Belize,BLZ,2015,1.566642
Belize,BLZ,2016,1.4944699
Belize,BLZ,2017,1.4226817
Belize,BLZ,2018,1.3520486
Belize,BLZ,2019,1.2839553
Belize,BLZ,2020,1.217417
Belize,BLZ,2021,1.1541297
Belize,BLZ,2022,1.0946033
Benin,BEN,1945,37.299473
Benin,BEN,1946,36.84751
Benin,BEN,1947,36.37423
Benin,BEN,1948,35.95661
Benin,BEN,1949,35.53632
Benin,BEN,1950,35.138382
Benin,BEN,1951,34.741432
Benin,BEN,1952,34.323315
Benin,BEN,1953,33.93183
Benin,BEN,1954,33.540554
Benin,BEN,1955,33.136467
Benin,BEN,1956,32.709213
Benin,BEN,1957,32.283775
Benin,BEN,1958,31.846777
Benin,BEN,1959,31.397888
Benin,BEN,1960,30.939997
Benin,BEN,1961,30.44672
Benin,BEN,1962,29.948719
Benin,BEN,1963,29.425964
Benin,BEN,1964,28.917446
Benin,BEN,1965,28.404766
Benin,BEN,1966,27.89207
Benin,BEN,1967,27.405905
Benin,BEN,1968,26.935852
Benin,BEN,1969,26.464117
Benin,BEN,1970,26.006138
Benin,BEN,1971,25.554218
Benin,BEN,1972,25.09023
Benin,BEN,1973,24.604053
Benin,BEN,1974,24.103146
Benin,BEN,1975,23.602207
Benin,BEN,1976,23.093313
Benin,BEN,1977,22.594011
Benin,BEN,1978,22.11552
Benin,BEN,1979,21.643738
Benin,BEN,1980,21.207151
Benin,BEN,1981,20.78822
Benin,BEN,1982,20.3859
Benin,BEN,1983,19.994095
Benin,BEN,1984,19.60883
Benin,BEN,1985,19.216694
Benin,BEN,1986,18.819708
Benin,BEN,1987,18.421844
Benin,BEN,1988,18.024607
Benin,BEN,1989,17.623774
Benin,BEN,1990,17.21489
Benin,BEN,1991,16.808252
Benin,BEN,1992,16.410175
Benin,BEN,1993,16.022503
Benin,BEN,1994,15.647723
Benin,BEN,1995,15.289446
Benin,BEN,1996,14.94533
Benin,BEN,1997,14.60683
Benin,BEN,1998,14.278963
Benin,BEN,1999,13.95034
Benin,BEN,2000,13.628767
Benin,BEN,2001,13.306982
Benin,BEN,2002,12.98951
Benin,BEN,2003,12.684033
Benin,BEN,2004,12.387067
Benin,BEN,2005,12.105925
Benin,BEN,2006,11.839239
Benin,BEN,2007,11.586306
Benin,BEN,2008,11.336933
Benin,BEN,2009,11.098512
Benin,BEN,2010,10.867621
Benin,BEN,2011,10.641797
Benin,BEN,2012,10.415705
Benin,BEN,2013,10.186254
Benin,BEN,2014,9.963442
Benin,BEN,2015,9.739595
Benin,BEN,2016,9.52118
Benin,BEN,2017,9.299179
Benin,BEN,2018,9.071547
Benin,BEN,2019,8.830778
Benin,BEN,2020,8.576023
Benin,BEN,2021,8.329888
Benin,BEN,2022,8.077564
Bhutan,BTN,1968,27.466595
Bhutan,BTN,1969,26.871634
Bhutan,BTN,1970,26.217447
Bhutan,BTN,1971,25.603521
Bhutan,BTN,1972,24.940847
Bhutan,BTN,1973,24.30612
Bhutan,BTN,1974,23.659632
Bhutan,BTN,1975,23.000385
Bhutan,BTN,1976,22.326372
Bhutan,BTN,1977,21.655558
Bhutan,BTN,1978,20.982977
Bhutan,BTN,1979,20.274303
Bhutan,BTN,1980,19.544657
Bhutan,BTN,1981,18.820444
Bhutan,BTN,1982,18.089596
Bhutan,BTN,1983,17.364092
Bhutan,BTN,1984,16.659298
Bhutan,BTN,1985,15.97804
Bhutan,BTN,1986,15.322331
Bhutan,BTN,1987,14.669275
Bhutan,BTN,1988,14.046835
Bhutan,BTN,1989,13.451429
Bhutan,BTN,1990,12.8736725
Bhutan,BTN,1991,12.316454
Bhutan,BTN,1992,11.78682
Bhutan,BTN,1993,11.282959
Bhutan,BTN,1994,10.7766285
Bhutan,BTN,1995,10.280162
Bhutan,BTN,1996,9.779785
Bhutan,BTN,1997,9.28149
Bhutan,BTN,1998,8.785603
Bhutan,BTN,1999,8.315632
Bhutan,BTN,2000,7.8655176
Bhutan,BTN,2001,7.4194937
Bhutan,BTN,2002,6.977597
Bhutan,BTN,2003,6.543248
Bhutan,BTN,2004,6.121131
Bhutan,BTN,2005,5.7148643
Bhutan,BTN,2006,5.3267736
Bhutan,BTN,2007,4.9682307
Bhutan,BTN,2008,4.6259794
Bhutan,BTN,2009,4.309568
Bhutan,BTN,2010,4.0212173
Bhutan,BTN,2011,3.7644916
Bhutan,BTN,2012,3.5471597
Bhutan,BTN,2013,3.3664246
Bhutan,BTN,2014,3.2043033
Bhutan,BTN,2015,3.0673769
Bhutan,BTN,2016,2.9398217
Bhutan,BTN,2017,2.8233972
Bhutan,BTN,2018,2.7207997
Bhutan,BTN,2019,2.6275008
Bhutan,BTN,2020,2.5377414
Bhutan,BTN,2021,2.4510531
Bhutan,BTN,2022,2.3713872
Bolivia,BOL,1960,29.097523
Bolivia,BOL,1961,28.481812
Bolivia,BOL,1962,27.862095
Bolivia,BOL,1963,27.259857
Bolivia,BOL,1964,26.639652
Bolivia,BOL,1965,26.027658
Bolivia,BOL,1966,25.417051
Bolivia,BOL,1967,24.785788
Bolivia,BOL,1968,24.162642
Bolivia,BOL,1969,23.534603
Bolivia,BOL,1970,22.920162
Bolivia,BOL,1971,22.294645
Bolivia,BOL,1972,21.658596
Bolivia,BOL,1973,21.014448
Bolivia,BOL,1974,20.368437
Bolivia,BOL,1975,19.724937
Bolivia,BOL,1976,19.097233
Bolivia,BOL,1977,18.493015
Bolivia,BOL,1978,17.925207
Bolivia,BOL,1979,17.389645
Bolivia,BOL,1980,16.89115
Bolivia,BOL,1981,16.428905
Bolivia,BOL,1982,15.980822
Bolivia,BOL,1983,15.534456
Bolivia,BOL,1984,15.082689
Bolivia,BOL,1985,14.615585
Bolivia,BOL,1986,14.1331005
Bolivia,BOL,1987,13.640776
Bolivia,BOL,1988,13.14707
Bolivia,BOL,1989,12.655772
Bolivia,BOL,1990,12.168524
Bolivia,BOL,1991,11.694111
Bolivia,BOL,1992,11.224186
Bolivia,BOL,1993,10.760591
Bolivia,BOL,1994,10.302251
Bolivia,BOL,1995,9.845205
Bolivia,BOL,1996,9.387797
Bolivia,BOL,1997,8.930369
Bolivia,BOL,1998,8.47315
Bolivia,BOL,1999,8.019522
Bolivia,BOL,2000,7.573531
Bolivia,BOL,2001,7.149952
Bolivia,BOL,2002,6.7424126
Bolivia,BOL,2003,6.356473
Bolivia,BOL,2004,5.993371
Bolivia,BOL,2005,5.648469
Bolivia,BOL,2006,5.32175
Bolivia,BOL,2007,5.0134287
Bolivia,BOL,2008,4.725689
Bolivia,BOL,2009,4.456358
Bolivia,BOL,2010,4.202248
Bolivia,BOL,2011,3.9684787
Bolivia,BOL,2012,3.751138
Bolivia,BOL,2013,3.5431073
Bolivia,BOL,2014,3.3554833
Bolivia,BOL,2015,3.1869023
Bolivia,BOL,2016,3.0418723
Bolivia,BOL,2017,2.9086242
Bolivia,BOL,2018,2.789495
Bolivia,BOL,2019,2.678957
Bolivia,BOL,2020,2.575041
Bolivia,BOL,2021,2.4796321
Bolivia,BOL,2022,2.3910956
Bosnia and Herzegovina,BIH,1984,2.9380906
Bosnia and Herzegovina,BIH,1985,2.702284
Bosnia and Herzegovina,BIH,1986,2.4895391
Bosnia and Herzegovina,BIH,1987,2.2966163
Bosnia and Herzegovina,BIH,1988,2.1200116
Bosnia and Herzegovina,BIH,1989,1.9604185
Bosnia and Herzegovina,BIH,1990,1.8182857
Bosnia and Herzegovina,BIH,1991,1.6921164
Bosnia and Herzegovina,BIH,1992,5.788711
Bosnia and Herzegovina,BIH,1993,5.871801
Bosnia and Herzegovina,BIH,1994,1.4029025
Bosnia and Herzegovina,BIH,1995,1.9457508
Bosnia and Herzegovina,BIH,1996,1.252165
Bosnia and Herzegovina,BIH,1997,1.1799438
Bosnia and Herzegovina,BIH,1998,1.1072135
Bosnia and Herzegovina,BIH,1999,1.0359694
Bosnia and Herzegovina,BIH,2000,0.968274
Bosnia and Herzegovina,BIH,2001,0.90629655
Bosnia and Herzegovina,BIH,2002,0.85262996
Bosnia and Herzegovina,BIH,2003,0.8084365
Bosnia and Herzegovina,BIH,2004,0.7729036
Bosnia and Herzegovina,BIH,2005,0.7453675
Bosnia and Herzegovina,BIH,2006,0.724202
Bosnia and Herzegovina,BIH,2007,0.7076471
Bosnia and Herzegovina,BIH,2008,0.6937141
Bosnia and Herzegovina,BIH,2009,0.681151
Bosnia and Herzegovina,BIH,2010,0.66944015
Bosnia and Herzegovina,BIH,2011,0.6581684
Bosnia and Herzegovina,BIH,2012,0.648332
Bosnia and Herzegovina,BIH,2013,0.6409469
Bosnia and Herzegovina,BIH,2014,0.63682425
Bosnia and Herzegovina,BIH,2015,0.63525975
Bosnia and Herzegovina,BIH,2016,0.63571894
