Entity,Code,Year,Deaths - Sex: all - Age: 0 - Variant: estimates
Aruba,ABW,1982,26
Aruba,ABW,1983,25
Aruba,ABW,1984,25
Aruba,ABW,1985,25
Aruba,ABW,1986,25
Aruba,ABW,1987,24
Aruba,ABW,1988,24
Aruba,ABW,1989,23
Aruba,ABW,1990,23
Aruba,ABW,1991,22
Aruba,ABW,1992,22
Aruba,ABW,1993,22
Aruba,ABW,1994,22
Aruba,ABW,1995,22
Aruba,ABW,1996,23
Aruba,ABW,1997,23
Aruba,ABW,1998,23
Aruba,ABW,1999,22
Aruba,ABW,2000,22
Aruba,ABW,2001,21
Aruba,ABW,2002,21
Aruba,ABW,2003,20
Aruba,ABW,2004,20
Aruba,ABW,2005,20
Aruba,ABW,2006,20
Aruba,ABW,2007,19
Aruba,ABW,2008,19
Aruba,ABW,2009,18
Aruba,ABW,2010,18
Aruba,ABW,2011,17
Aruba,ABW,2012,18
Aruba,ABW,2013,18
Aruba,ABW,2014,18
Aruba,ABW,2015,17
Aruba,ABW,2016,17
Aruba,ABW,2017,16
Aruba,ABW,2018,15
Aruba,ABW,2019,14
Aruba,ABW,2020,14
Aruba,ABW,2021,13
Aruba,ABW,2022,13
Aruba,ABW,2023,12
Asia (UN),,1950,8527992
Asia (UN),,1951,8539516
Asia (UN),,1952,8760212
Asia (UN),,1953,8747869
Asia (UN),,1954,8773056
Asia (UN),,1955,8775313
Asia (UN),,1956,8633963
Asia (UN),,1957,8761978
Asia (UN),,1958,8591218
Asia (UN),,1959,9230678
Asia (UN),,1960,9799847
Asia (UN),,1961,8608624
Asia (UN),,1962,8270026.5
Asia (UN),,1963,8988813
Asia (UN),,1964,8883806
Asia (UN),,1965,8910164
Asia (UN),,1966,8693236
Asia (UN),,1967,8483047
Asia (UN),,1968,8461124
Asia (UN),,1969,8416804
Asia (UN),,1970,8374443.5
Asia (UN),,1971,8327898.5
Asia (UN),,1972,7977720
Asia (UN),,1973,7803022
Asia (UN),,1974,7571780
Asia (UN),,1975,7276661
Asia (UN),,1976,7094161
Asia (UN),,1977,6873876
Asia (UN),,1978,6750651
Asia (UN),,1979,6701603
Asia (UN),,1980,6674818
Asia (UN),,1981,6632604
Asia (UN),,1982,6620342
Asia (UN),,1983,6448369
Asia (UN),,1984,6396028
Asia (UN),,1985,6345863
Asia (UN),,1986,6307079
Asia (UN),,1987,6252537
Asia (UN),,1988,6109213
Asia (UN),,1989,6012551
Asia (UN),,1990,5920284
Asia (UN),,1991,5631637
Asia (UN),,1992,5379507
Asia (UN),,1993,5200493
Asia (UN),,1994,5041907
Asia (UN),,1995,4896144
Asia (UN),,1996,4719913
Asia (UN),,1997,4549913
Asia (UN),,1998,4385588
Asia (UN),,1999,4226050
Asia (UN),,2000,4102262.2
Asia (UN),,2001,3941921
Asia (UN),,2002,3770975
Asia (UN),,2003,3589869
Asia (UN),,2004,3443814
Asia (UN),,2005,3278166
Asia (UN),,2006,3133581
Asia (UN),,2007,3007625
Asia (UN),,2008,2906093
Asia (UN),,2009,2790129
Asia (UN),,2010,2668365
Asia (UN),,2011,2549503
Asia (UN),,2012,2451530
Asia (UN),,2013,2325013
Asia (UN),,2014,2192772
Asia (UN),,2015,2085816.9
Asia (UN),,2016,1993162
Asia (UN),,2017,1882654
Asia (UN),,2018,1784874
Asia (UN),,2019,1692969
Asia (UN),,2020,1593554
Asia (UN),,2021,1518037
Asia (UN),,2022,1455775
Asia (UN),,2023,1399696
Australia,AUS,1950,4676
Australia,AUS,1951,4829
Australia,AUS,1952,4838
Australia,AUS,1953,4698
Australia,AUS,1954,4491
Australia,AUS,1955,4554
Australia,AUS,1956,4583
Australia,AUS,1957,4733
Australia,AUS,1958,4523
Australia,AUS,1959,4828
Australia,AUS,1960,4570
Australia,AUS,1961,4694
Australia,AUS,1962,4748
Australia,AUS,1963,4551
Australia,AUS,1964,4231
Australia,AUS,1965,4111
Australia,AUS,1966,4038
Australia,AUS,1967,4103
Australia,AUS,1968,4302
Australia,AUS,1969,4581
Australia,AUS,1970,4753
Australia,AUS,1971,4927
Australia,AUS,1972,4519
Australia,AUS,1973,4035.9998
Australia,AUS,1974,3953
Australia,AUS,1975,3312
Australia,AUS,1976,3102
Australia,AUS,1977,2810
Australia,AUS,1978,2738
Australia,AUS,1979,2478
Australia,AUS,1980,2393
Australia,AUS,1981,2435
Australia,AUS,1982,2421
Australia,AUS,1983,2347
Australia,AUS,1984,2252
Australia,AUS,1985,2402
Australia,AUS,1986,2150
Australia,AUS,1987,2189
Australia,AUS,1988,2023.9999
Australia,AUS,1989,2129
Australia,AUS,1990,2077
Australia,AUS,1991,1780
Australia,AUS,1992,1826
Australia,AUS,1993,1577
Australia,AUS,1994,1546
Australia,AUS,1995,1452
Australia,AUS,1996,1457
Australia,AUS,1997,1390
Australia,AUS,1998,1255
Australia,AUS,1999,1419
Australia,AUS,2000,1273
Australia,AUS,2001,1265
Australia,AUS,2002,1253
Australia,AUS,2003,1214
Australia,AUS,2004,1196
Australia,AUS,2005,1340
Australia,AUS,2006,1298
Australia,AUS,2007,1234
Australia,AUS,2008,1270
Australia,AUS,2009,1235
Australia,AUS,2010,1233
Australia,AUS,2011,1139
Australia,AUS,2012,1024
Australia,AUS,2013,1123
Australia,AUS,2014,1025
Australia,AUS,2015,956
Australia,AUS,2016,949
Australia,AUS,2017,1036
Australia,AUS,2018,982
Australia,AUS,2019,988
Australia,AUS,2020,912
Australia,AUS,2021,1023
Australia,AUS,2022,1107
Australia,AUS,2023,972
Austria,AUT,1950,7105
Austria,AUT,1951,6274
Austria,AUT,1952,5391
Austria,AUT,1953,5118
Austria,AUT,1954,5009
Austria,AUT,1955,4979
Austria,AUT,1956,5049
Austria,AUT,1957,5225
Austria,AUT,1958,4873
Austria,AUT,1959,4977
Austria,AUT,1960,4719
Austria,AUT,1961,4369
Austria,AUT,1962,4377
Austria,AUT,1963,4187
Austria,AUT,1964,3896
Austria,AUT,1965,3604
Austria,AUT,1966,3619
Austria,AUT,1967,3345
Austria,AUT,1968,3190
Austria,AUT,1969,3023
Austria,AUT,1970,2826
Austria,AUT,1971,2773
Austria,AUT,1972,2555
Austria,AUT,1973,2257
Austria,AUT,1974,2275
Austria,AUT,1975,1888
Austria,AUT,1976,1548
Austria,AUT,1977,1421
Austria,AUT,1978,1275
Austria,AUT,1979,1271
Austria,AUT,1980,1320
Austria,AUT,1981,1178
Austria,AUT,1982,1212
Austria,AUT,1983,1049
Austria,AUT,1984,1014.00006
Austria,AUT,1985,963
Austria,AUT,1986,890
Austria,AUT,1987,853
Austria,AUT,1988,718
Austria,AUT,1989,735
Austria,AUT,1990,710
Austria,AUT,1991,714
Austria,AUT,1992,717
Austria,AUT,1993,616
Austria,AUT,1994,574
Austria,AUT,1995,476
Austria,AUT,1996,451
Austria,AUT,1997,384
Austria,AUT,1998,394
Austria,AUT,1999,334
Austria,AUT,2000,373
Austria,AUT,2001,360
Austria,AUT,2002,323
Austria,AUT,2003,339
Austria,AUT,2004,355
Austria,AUT,2005,323
Austria,AUT,2006,279
Austria,AUT,2007,277
Austria,AUT,2008,288
Austria,AUT,2009,288
Austria,AUT,2010,311
Austria,AUT,2011,278
Austria,AUT,2012,254.00002
Austria,AUT,2013,246
Austria,AUT,2014,252
Austria,AUT,2015,262
Austria,AUT,2016,274
Austria,AUT,2017,256
Austria,AUT,2018,230
Austria,AUT,2019,252.99998
Austria,AUT,2020,264
Austria,AUT,2021,240
Austria,AUT,2022,236
Austria,AUT,2023,215
Azerbaijan,AZE,1950,17583
Azerbaijan,AZE,1951,18146
Azerbaijan,AZE,1952,18724
Azerbaijan,AZE,1953,19395
Azerbaijan,AZE,1954,20135
Azerbaijan,AZE,1955,20930
Azerbaijan,AZE,1956,21758
Azerbaijan,AZE,1957,22581
Azerbaijan,AZE,1958,23345
Azerbaijan,AZE,1959,23968
Azerbaijan,AZE,1960,24413
Azerbaijan,AZE,1961,24577
Azerbaijan,AZE,1962,24372
Azerbaijan,AZE,1963,23904
Azerbaijan,AZE,1964,23072
Azerbaijan,AZE,1965,21963
Azerbaijan,AZE,1966,20836
Azerbaijan,AZE,1967,19399
Azerbaijan,AZE,1968,18225
Azerbaijan,AZE,1969,17270
Azerbaijan,AZE,1970,16459
Azerbaijan,AZE,1971,15776
Azerbaijan,AZE,1972,15133
Azerbaijan,AZE,1973,14623
Azerbaijan,AZE,1974,14347
Azerbaijan,AZE,1975,14255
Azerbaijan,AZE,1976,14267
Azerbaijan,AZE,1977,14470
Azerbaijan,AZE,1978,14623
Azerbaijan,AZE,1979,14447
Azerbaijan,AZE,1980,15578
Azerbaijan,AZE,1981,15960
Azerbaijan,AZE,1982,16267
Azerbaijan,AZE,1983,16545
Azerbaijan,AZE,1984,16749
Azerbaijan,AZE,1985,16853
Azerbaijan,AZE,1986,16728
Azerbaijan,AZE,1987,16483
Azerbaijan,AZE,1988,16165.001
Azerbaijan,AZE,1989,16288
Azerbaijan,AZE,1990,15881
Azerbaijan,AZE,1991,15445
Azerbaijan,AZE,1992,14774
Azerbaijan,AZE,1993,13995
Azerbaijan,AZE,1994,12579
Azerbaijan,AZE,1995,11433
Azerbaijan,AZE,1996,10406
Azerbaijan,AZE,1997,10195
Azerbaijan,AZE,1998,8981
Azerbaijan,AZE,1999,7884
Azerbaijan,AZE,2000,7476
Azerbaijan,AZE,2001,6743
Azerbaijan,AZE,2002,6264
Azerbaijan,AZE,2003,5992
Azerbaijan,AZE,2004,6805
Azerbaijan,AZE,2005,6822
Azerbaijan,AZE,2006,6655
Azerbaijan,AZE,2007,6272
Azerbaijan,AZE,2008,5825
Azerbaijan,AZE,2009,5339
Azerbaijan,AZE,2010,5299
Azerbaijan,AZE,2011,5191
Azerbaijan,AZE,2012,5262
Azerbaijan,AZE,2013,4990
Azerbaijan,AZE,2014,4609
Azerbaijan,AZE,2015,4181
Azerbaijan,AZE,2016,3733
Azerbaijan,AZE,2017,3349
Azerbaijan,AZE,2018,3019
Azerbaijan,AZE,2019,2708
Azerbaijan,AZE,2020,2463
Azerbaijan,AZE,2021,2225
Azerbaijan,AZE,2022,2029
Azerbaijan,AZE,2023,1878
Bahamas,BHS,1950,219
Bahamas,BHS,1951,215
Bahamas,BHS,1952,215
Bahamas,BHS,1953,216
Bahamas,BHS,1954,217
Bahamas,BHS,1955,220
Bahamas,BHS,1956,222
Bahamas,BHS,1957,225
Bahamas,BHS,1958,228
Bahamas,BHS,1959,233
Bahamas,BHS,1960,238
Bahamas,BHS,1961,244
Bahamas,BHS,1962,246
Bahamas,BHS,1963,247
Bahamas,BHS,1964,246
Bahamas,BHS,1965,245
Bahamas,BHS,1966,243
Bahamas,BHS,1967,240
Bahamas,BHS,1968,235
Bahamas,BHS,1969,229
Bahamas,BHS,1970,222
Bahamas,BHS,1971,213
Bahamas,BHS,1972,203
Bahamas,BHS,1973,193
Bahamas,BHS,1974,184
Bahamas,BHS,1975,176
Bahamas,BHS,1976,169
Bahamas,BHS,1977,163
Bahamas,BHS,1978,157
Bahamas,BHS,1979,151
Bahamas,BHS,1980,146
Bahamas,BHS,1981,142
Bahamas,BHS,1982,138
Bahamas,BHS,1983,135
Bahamas,BHS,1984,132
Bahamas,BHS,1985,129
Bahamas,BHS,1986,128
Bahamas,BHS,1987,127.00001
Bahamas,BHS,1988,126
Bahamas,BHS,1989,125
Bahamas,BHS,1990,123
Bahamas,BHS,1991,119
Bahamas,BHS,1992,125
Bahamas,BHS,1993,118
Bahamas,BHS,1994,108
Bahamas,BHS,1995,102
Bahamas,BHS,1996,97
Bahamas,BHS,1997,92
Bahamas,BHS,1998,87
Bahamas,BHS,1999,83
Bahamas,BHS,2000,79
Bahamas,BHS,2001,78
Bahamas,BHS,2002,77
Bahamas,BHS,2003,77
Bahamas,BHS,2004,78
Bahamas,BHS,2005,79
Bahamas,BHS,2006,79
Bahamas,BHS,2007,80
Bahamas,BHS,2008,79
Bahamas,BHS,2009,78
Bahamas,BHS,2010,72
Bahamas,BHS,2011,69
Bahamas,BHS,2012,67
Bahamas,BHS,2013,66
Bahamas,BHS,2014,64
Bahamas,BHS,2015,61
Bahamas,BHS,2016,56
Bahamas,BHS,2017,53
Bahamas,BHS,2018,52
Bahamas,BHS,2019,67
Bahamas,BHS,2020,50
Bahamas,BHS,2021,49
Bahamas,BHS,2022,48
Bahamas,BHS,2023,47
Bahrain,BHR,1950,1147
Bahrain,BHR,1951,1180
Bahrain,BHR,1952,1199
Bahrain,BHR,1953,1213
Bahrain,BHR,1954,1222
Bahrain,BHR,1955,1222
Bahrain,BHR,1956,1212
Bahrain,BHR,1957,1194
Bahrain,BHR,1958,1174
Bahrain,BHR,1959,1146
Bahrain,BHR,1960,1110
Bahrain,BHR,1961,1071
Bahrain,BHR,1962,1025
Bahrain,BHR,1963,976
Bahrain,BHR,1964,925
Bahrain,BHR,1965,870
Bahrain,BHR,1966,810
Bahrain,BHR,1967,749
Bahrain,BHR,1968,687
Bahrain,BHR,1969,601
Bahrain,BHR,1970,520
Bahrain,BHR,1971,452
Bahrain,BHR,1972,418
Bahrain,BHR,1973,394
Bahrain,BHR,1974,372
Bahrain,BHR,1975,354
Bahrain,BHR,1976,337
Bahrain,BHR,1977,321
Bahrain,BHR,1978,305
Bahrain,BHR,1979,291
Bahrain,BHR,1980,279
Bahrain,BHR,1981,268
Bahrain,BHR,1982,263
Bahrain,BHR,1983,260
Bahrain,BHR,1984,260
Bahrain,BHR,1985,265
Bahrain,BHR,1986,268
Bahrain,BHR,1987,268
Bahrain,BHR,1988,269
Bahrain,BHR,1989,271
Bahrain,BHR,1990,267
Bahrain,BHR,1991,257
Bahrain,BHR,1992,250
Bahrain,BHR,1993,239
Bahrain,BHR,1994,220
Bahrain,BHR,1995,201
Bahrain,BHR,1996,184
Bahrain,BHR,1997,173
Bahrain,BHR,1998,163
Bahrain,BHR,1999,157
Bahrain,BHR,2000,148
Bahrain,BHR,2001,138
Bahrain,BHR,2002,141
Bahrain,BHR,2003,151
Bahrain,BHR,2004,158
Bahrain,BHR,2005,159
Bahrain,BHR,2006,154
Bahrain,BHR,2007,149
Bahrain,BHR,2008,145
Bahrain,BHR,2009,141
Bahrain,BHR,2010,138
Bahrain,BHR,2011,133
Bahrain,BHR,2012,130
Bahrain,BHR,2013,132
Bahrain,BHR,2014,135
Bahrain,BHR,2015,136
Bahrain,BHR,2016,132
Bahrain,BHR,2017,129
Bahrain,BHR,2018,124
Bahrain,BHR,2019,117
Bahrain,BHR,2020,131
Bahrain,BHR,2021,109
Bahrain,BHR,2022,110
Bahrain,BHR,2023,103
Bangladesh,BGD,1950,377882
Bangladesh,BGD,1951,384884
Bangladesh,BGD,1952,387996
Bangladesh,BGD,1953,391159
Bangladesh,BGD,1954,394052
Bangladesh,BGD,1955,397805
Bangladesh,BGD,1956,401841
Bangladesh,BGD,1957,404567
Bangladesh,BGD,1958,409043
Bangladesh,BGD,1959,413746
Bangladesh,BGD,1960,424644
Bangladesh,BGD,1961,427090
Bangladesh,BGD,1962,431181
Bangladesh,BGD,1963,438661
Bangladesh,BGD,1964,438936
Bangladesh,BGD,1965,450574
Bangladesh,BGD,1966,448815
Bangladesh,BGD,1967,456907
Bangladesh,BGD,1968,465961
Bangladesh,BGD,1969,476698
Bangladesh,BGD,1970,533044
Bangladesh,BGD,1971,656207
Bangladesh,BGD,1972,505597
Bangladesh,BGD,1973,521570
Bangladesh,BGD,1974,542759
Bangladesh,BGD,1975,536878
Bangladesh,BGD,1976,541660
Bangladesh,BGD,1977,544798
Bangladesh,BGD,1978,545665
Bangladesh,BGD,1979,546172
Bangladesh,BGD,1980,545478
Bangladesh,BGD,1981,542020
Bangladesh,BGD,1982,537771
Bangladesh,BGD,1983,526306
Bangladesh,BGD,1984,514594.97
Bangladesh,BGD,1985,503236
Bangladesh,BGD,1986,483798
Bangladesh,BGD,1987,466484
Bangladesh,BGD,1988,446841
Bangladesh,BGD,1989,429524
Bangladesh,BGD,1990,411419
Bangladesh,BGD,1991,405588
Bangladesh,BGD,1992,364947
Bangladesh,BGD,1993,345465
Bangladesh,BGD,1994,331299
Bangladesh,BGD,1995,316578
Bangladesh,BGD,1996,302982
Bangladesh,BGD,1997,295498
Bangladesh,BGD,1998,286587
Bangladesh,BGD,1999,274863
Bangladesh,BGD,2000,263411
Bangladesh,BGD,2001,251158
Bangladesh,BGD,2002,237211
Bangladesh,BGD,2003,222597
Bangladesh,BGD,2004,208657
Bangladesh,BGD,2005,193985
Bangladesh,BGD,2006,180691
Bangladesh,BGD,2007,169430
Bangladesh,BGD,2008,156735
Bangladesh,BGD,2009,145205
Bangladesh,BGD,2010,133750
Bangladesh,BGD,2011,123868
Bangladesh,BGD,2012,116633
Bangladesh,BGD,2013,111244
Bangladesh,BGD,2014,105946
Bangladesh,BGD,2015,101778
Bangladesh,BGD,2016,98087
Bangladesh,BGD,2017,93744
Bangladesh,BGD,2018,90820
Bangladesh,BGD,2019,88235
Bangladesh,BGD,2020,86185
Bangladesh,BGD,2021,84076
Bangladesh,BGD,2022,82439
Bangladesh,BGD,2023,79563
Barbados,BRB,1950,1063
Barbados,BRB,1951,1029
Barbados,BRB,1952,994
Barbados,BRB,1953,947
Barbados,BRB,1954,883
Barbados,BRB,1955,827
Barbados,BRB,1956,729
Barbados,BRB,1957,676
Barbados,BRB,1958,622
Barbados,BRB,1959,575
Barbados,BRB,1960,572
Barbados,BRB,1961,505.99997
Barbados,BRB,1962,472
Barbados,BRB,1963,453
Barbados,BRB,1964,427
Barbados,BRB,1965,404
Barbados,BRB,1966,386
Barbados,BRB,1967,334
Barbados,BRB,1968,311
Barbados,BRB,1969,285
Barbados,BRB,1970,254.00002
Barbados,BRB,1971,246
Barbados,BRB,1972,234
Barbados,BRB,1973,207
Barbados,BRB,1974,183
Barbados,BRB,1975,162
Barbados,BRB,1976,142
Barbados,BRB,1977,132
Barbados,BRB,1978,109
Barbados,BRB,1979,103
Barbados,BRB,1980,96
Barbados,BRB,1981,96
Barbados,BRB,1982,93
Barbados,BRB,1983,91
Barbados,BRB,1984,83
Barbados,BRB,1985,81
Barbados,BRB,1986,76
Barbados,BRB,1987,70
Barbados,BRB,1988,66
Barbados,BRB,1989,65
Barbados,BRB,1990,69
Barbados,BRB,1991,66
Barbados,BRB,1992,62
Barbados,BRB,1993,58
Barbados,BRB,1994,55
Barbados,BRB,1995,52
Barbados,BRB,1996,49
Barbados,BRB,1997,47
Barbados,BRB,1998,46
Barbados,BRB,1999,49
Barbados,BRB,2000,53
Barbados,BRB,2001,53
Barbados,BRB,2002,51
Barbados,BRB,2003,51
Barbados,BRB,2004,50
Barbados,BRB,2005,48
Barbados,BRB,2006,46
Barbados,BRB,2007,47
Barbados,BRB,2008,47
Barbados,BRB,2009,46
Barbados,BRB,2010,46
Barbados,BRB,2011,44
Barbados,BRB,2012,42
Barbados,BRB,2013,41
Barbados,BRB,2014,40
Barbados,BRB,2015,39
Barbados,BRB,2016,38
Barbados,BRB,2017,37
Barbados,BRB,2018,36
Barbados,BRB,2019,35
Barbados,BRB,2020,33
Barbados,BRB,2021,32
Barbados,BRB,2022,31
Barbados,BRB,2023,30
Belarus,BLR,1950,15893
Belarus,BLR,1951,14524
Belarus,BLR,1952,13841
Belarus,BLR,1953,13130
Belarus,BLR,1954,12371
Belarus,BLR,1955,11776
Belarus,BLR,1956,10990
Belarus,BLR,1957,10161
Belarus,BLR,1958,9309
Belarus,BLR,1959,8530
Belarus,BLR,1960,7729
Belarus,BLR,1961,6772
Belarus,BLR,1962,5940
Belarus,BLR,1963,5080
Belarus,BLR,1964,4222
Belarus,BLR,1965,3717
Belarus,BLR,1966,3438
Belarus,BLR,1967,3145
Belarus,BLR,1968,2952
Belarus,BLR,1969,2779
Belarus,BLR,1970,2728
Belarus,BLR,1971,2731
Belarus,BLR,1972,2681
Belarus,BLR,1973,2599
Belarus,BLR,1974,2596
Belarus,BLR,1975,2569
Belarus,BLR,1976,2556
Belarus,BLR,1977,2548
Belarus,BLR,1978,2538
Belarus,BLR,1979,2491
Belarus,BLR,1980,2497
Belarus,BLR,1981,2507
Belarus,BLR,1982,2489
Belarus,BLR,1983,2597
Belarus,BLR,1984,2479
Belarus,BLR,1985,2354
Belarus,BLR,1986,2354
Belarus,BLR,1987,2198
Belarus,BLR,1988,2113
Belarus,BLR,1989,1973
Belarus,BLR,1990,1803
Belarus,BLR,1991,1655
Belarus,BLR,1992,1572
Belarus,BLR,1993,1452
Belarus,BLR,1994,1349
Belarus,BLR,1995,1229
Belarus,BLR,1996,1141
Belarus,BLR,1997,1038
Belarus,BLR,1998,1021
Belarus,BLR,1999,968
Belarus,BLR,2000,922
Belarus,BLR,2001,850
Belarus,BLR,2002,771
Belarus,BLR,2003,710
Belarus,BLR,2004,660
Belarus,BLR,2005,621
Belarus,BLR,2006,608
Belarus,BLR,2007,597
Belarus,BLR,2008,573
Belarus,BLR,2009,539
Belarus,BLR,2010,498
Belarus,BLR,2011,471
Belarus,BLR,2012,461
Belarus,BLR,2013,441
Belarus,BLR,2014,415
Belarus,BLR,2015,389
Belarus,BLR,2016,360
Belarus,BLR,2017,301
Belarus,BLR,2018,256
Belarus,BLR,2019,222
Belarus,BLR,2020,196
Belarus,BLR,2021,175
Belarus,BLR,2022,152
Belarus,BLR,2023,126
Belgium,BEL,1950,7634
Belgium,BEL,1951,7021
Belgium,BEL,1952,6506
Belgium,BEL,1953,6036
Belgium,BEL,1954,6107
Belgium,BEL,1955,5998
Belgium,BEL,1956,5875
Belgium,BEL,1957,5481
Belgium,BEL,1958,4839
Belgium,BEL,1959,4758
Belgium,BEL,1960,4747
Belgium,BEL,1961,4450
Belgium,BEL,1962,4215
Belgium,BEL,1963,4313
Belgium,BEL,1964,4043.0002
Belgium,BEL,1965,3590
Belgium,BEL,1966,3647
Belgium,BEL,1967,3270
Belgium,BEL,1968,3011
Belgium,BEL,1969,2983
Belgium,BEL,1970,2993
Belgium,BEL,1971,2847
Belgium,BEL,1972,2520
Belgium,BEL,1973,2218
Belgium,BEL,1974,2105
Belgium,BEL,1975,1889
Belgium,BEL,1976,1841
Belgium,BEL,1977,1646
Belgium,BEL,1978,1607
Belgium,BEL,1979,1513
Belgium,BEL,1980,1501
Belgium,BEL,1981,1408
Belgium,BEL,1982,1330
Belgium,BEL,1983,1224
Belgium,BEL,1984,1152
Belgium,BEL,1985,1113
Belgium,BEL,1986,1135
Belgium,BEL,1987,1129
Belgium,BEL,1988,1083
Belgium,BEL,1989,1034
Belgium,BEL,1990,990
Belgium,BEL,1991,1045
Belgium,BEL,1992,1008.99994
Belgium,BEL,1993,957
Belgium,BEL,1994,870
Belgium,BEL,1995,696
Belgium,BEL,1996,619
Belgium,BEL,1997,643
Belgium,BEL,1998,587
Belgium,BEL,1999,555
Belgium,BEL,2000,560
Belgium,BEL,2001,519
Belgium,BEL,2002,492
Belgium,BEL,2003,466
Belgium,BEL,2004,444
Belgium,BEL,2005,442
Belgium,BEL,2006,491
Belgium,BEL,2007,499
Belgium,BEL,2008,478
Belgium,BEL,2009,437
Belgium,BEL,2010,465
Belgium,BEL,2011,426
Belgium,BEL,2012,475
Belgium,BEL,2013,430
Belgium,BEL,2014,417
Belgium,BEL,2015,395
Belgium,BEL,2016,382
Belgium,BEL,2017,423
Belgium,BEL,2018,438
Belgium,BEL,2019,425
Belgium,BEL,2020,369
Belgium,BEL,2021,349
Belgium,BEL,2022,394
Belgium,BEL,2023,345
Belize,BLZ,1950,440
Belize,BLZ,1951,464
Belize,BLZ,1952,463
Belize,BLZ,1953,457
Belize,BLZ,1954,451
Belize,BLZ,1955,447
Belize,BLZ,1956,439
Belize,BLZ,1957,433
Belize,BLZ,1958,427
Belize,BLZ,1959,420
Belize,BLZ,1960,413
Belize,BLZ,1961,447
Belize,BLZ,1962,403
Belize,BLZ,1963,397
Belize,BLZ,1964,390
Belize,BLZ,1965,383
Belize,BLZ,1966,377
Belize,BLZ,1967,370
Belize,BLZ,1968,363
Belize,BLZ,1969,354
Belize,BLZ,1970,340
Belize,BLZ,1971,334
Belize,BLZ,1972,332
Belize,BLZ,1973,330
Belize,BLZ,1974,328
Belize,BLZ,1975,326
Belize,BLZ,1976,326
Belize,BLZ,1977,325
Belize,BLZ,1978,323
Belize,BLZ,1979,318
Belize,BLZ,1980,313
Belize,BLZ,1981,307
Belize,BLZ,1982,296
Belize,BLZ,1983,285
Belize,BLZ,1984,272
Belize,BLZ,1985,260
Belize,BLZ,1986,250
Belize,BLZ,1987,241
Belize,BLZ,1988,232
Belize,BLZ,1989,226
Belize,BLZ,1990,217
Belize,BLZ,1991,204
Belize,BLZ,1992,192
Belize,BLZ,1993,179
Belize,BLZ,1994,166
Belize,BLZ,1995,159
Belize,BLZ,1996,153
Belize,BLZ,1997,151
Belize,BLZ,1998,153
Belize,BLZ,1999,151
Belize,BLZ,2000,149
Belize,BLZ,2001,147
Belize,BLZ,2002,140
Belize,BLZ,2003,136
Belize,BLZ,2004,133
Belize,BLZ,2005,131
Belize,BLZ,2006,126
Belize,BLZ,2007,121
Belize,BLZ,2008,119
Belize,BLZ,2009,114
Belize,BLZ,2010,110
Belize,BLZ,2011,109
Belize,BLZ,2012,108
Belize,BLZ,2013,106
Belize,BLZ,2014,104
Belize,BLZ,2015,101
Belize,BLZ,2016,97
Belize,BLZ,2017,94
Belize,BLZ,2018,91
Belize,BLZ,2019,81
Belize,BLZ,2020,74
Belize,BLZ,2021,65
Belize,BLZ,2022,64
Belize,BLZ,2023,64
Benin,BEN,1950,19185
Benin,BEN,1951,19250
Benin,BEN,1952,19327
Benin,BEN,1953,19455
Benin,BEN,1954,19600
Benin,BEN,1955,19767
Benin,BEN,1956,19962
Benin,BEN,1957,20187
Benin,BEN,1958,20416
Benin,BEN,1959,20651
Benin,BEN,1960,20890
Benin,BEN,1961,21266
Benin,BEN,1962,21539
Benin,BEN,1963,21703
Benin,BEN,1964,21850
Benin,BEN,1965,21964
Benin,BEN,1966,21985
Benin,BEN,1967,21978
Benin,BEN,1968,21995
Benin,BEN,1969,22052
Benin,BEN,1970,22133
Benin,BEN,1971,22224
Benin,BEN,1972,22258
Benin,BEN,1973,22278
Benin,BEN,1974,22308
Benin,BEN,1975,22372
Benin,BEN,1976,22432
Benin,BEN,1977,22504
Benin,BEN,1978,22571
Benin,BEN,1979,22858
Benin,BEN,1980,23285
Benin,BEN,1981,23684
Benin,BEN,1982,23924
Benin,BEN,1983,24043
Benin,BEN,1984,24219
Benin,BEN,1985,24437
Benin,BEN,1986,24584
Benin,BEN,1987,24744
Benin,BEN,1988,24863
Benin,BEN,1989,24890
Benin,BEN,1990,24933
Benin,BEN,1991,25054
Benin,BEN,1992,25053
Benin,BEN,1993,25130
Benin,BEN,1994,26193
Benin,BEN,1995,26004
Benin,BEN,1996,25677
Benin,BEN,1997,25611
Benin,BEN,1998,25641
Benin,BEN,1999,25648
Benin,BEN,2000,25633
Benin,BEN,2001,25664
Benin,BEN,2002,25770
Benin,BEN,2003,25975
Benin,BEN,2004,26147
Benin,BEN,2005,26291
Benin,BEN,2006,26677
Benin,BEN,2007,26799
Benin,BEN,2008,26756
Benin,BEN,2009,26748
Benin,BEN,2010,26886
Benin,BEN,2011,27073
Benin,BEN,2012,27343
Benin,BEN,2013,27555
Benin,BEN,2014,27686
Benin,BEN,2015,27738
Benin,BEN,2016,27671
Benin,BEN,2017,27409
Benin,BEN,2018,26974
Benin,BEN,2019,26410
Benin,BEN,2020,25939
Benin,BEN,2021,25572
Benin,BEN,2022,25298
Benin,BEN,2023,24959
Bermuda,BMU,1950,82
Bermuda,BMU,1951,78
Bermuda,BMU,1952,74
Bermuda,BMU,1953,69
Bermuda,BMU,1954,66
Bermuda,BMU,1955,62
