CODE,LINE ITEM,AMOUNT,DEPARTMENT,MINISTRY
22020303,NEWSPAPERS,34653625,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020305,PRINTING OF NON SECURITY DOCUMENTS,173879308,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020306,PRINTING OF SECURITY DOCUMENTS,265237453,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020307,DRUGS & MEDICAL SUPPLIES,150532038,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020309,UNIFORMS & OTHER CLOTHING,150999216,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,266544665,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020402,MAINTENANCE OF OFFICE FURNITURE,46021696,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,1540259022,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,125898731,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020405,MAINTENANCE OF PLANTS/GENERATORS,186083704,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020501,LOCAL TRAINING,221551492,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020502,INTERNATIONAL TRAINING,206193804,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020603,OFFICE RENT,115455820,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020605,SECURITY OPERATIONS (OVERHEAD),1253355933,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020606,CLEANING AND FUMIGATION SERVICES,208677196,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020701,FINANCIAL CONSULTING,168653384,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020703,LEGAL SERVICES,616535252,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020709,AUDITING OF ACCOUNTS,80279980,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020801,MOTOR VEHICLE FUEL COST,808747695,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020803,PLANT / GENERATOR FUEL COST,1195749186,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020901,BANK CHARGES (OTHER THAN INTEREST),21550179,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22020902,INSURANCE PREMIUM,1200494983,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021001,REFRESHMENT & MEALS,462000069,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021002,HONORARIUM & SITTING ALLOWANCE,48949621,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021003,PUBLICITY & ADVERTISEMENTS,203574986,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021004,MEDICAL EXPENSES,312179102,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021006,POSTAGES & COURIER SERVICES,101691044,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021007,WELFARE PACKAGES,1408194431,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,74079888,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021009,SPORTING ACTIVITIES,88895984,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,83080531,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,500000000,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23010113,PURCHASE OF COMPUTERS,150000000,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23010114,PURCHASE OF COMPUTER PRINTERS,25000000,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23010115,PURCHASE OF PHOTOCOPYING MACHINES,100000000,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23010118,PURCHASE OF SCANNERS,25000000,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23020101,CONSTRUCTION / PROVISION OF OFFICE BUILDINGS,1110000000,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
23050102,COMPUTER SOFTWARE ACQUISITION,696452904,ECONOMIC AND FINANCIAL CRIMES COMMISSION (EFCC),PRESIDENCY
21010101,SALARY,5493054606,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
21020101,NON REGULAR ALLOWANCES,780791227,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
21020201,NHIS,271652730,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,543305461,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,14627106,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,152657581,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020103,INTERNATIONAL TRAVEL & TRANSPORT: TRAINING,184085395,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,284516423,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020202,TELEPHONE CHARGES,61538996,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020203,INTERNET ACCESS CHARGES,108776263,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020205,WATER RATES,117017,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,30020517,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020302,BOOKS,526576,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020303,NEWSPAPERS,146271,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020305,PRINTING OF NON SECURITY DOCUMENTS,1462710,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020307,DRUGS & MEDICAL SUPPLIES,275500,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020309,UNIFORMS & OTHER CLOTHING,775237,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,58729906,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020402,MAINTENANCE OF OFFICE FURNITURE,365678,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,90850843,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,7950372,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020405,MAINTENANCE OF PLANTS/GENERATORS,4776263,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020501,LOCAL TRAINING,104627106,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020502,INTERNATIONAL TRAINING,280516423,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020603,OFFICE RENT,151701684,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020604,RESIDENTIAL RENT,50238974,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020605,SECURITY OPERATIONS (OVERHEAD),140508423,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020606,CLEANING AND FUMIGATION SERVICES,100109054,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020701,FINANCIAL CONSULTING,50058527,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020703,LEGAL SERVICES,24134724,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020801,MOTOR VEHICLE FUEL COST,224038475,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020803,PLANT / GENERATOR FUEL COST,33642344,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020901,BANK CHARGES (OTHER THAN INTEREST),115573,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22020902,INSURANCE PREMIUM,100897317,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021001,REFRESHMENT & MEALS,86254211,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021002,HONORARIUM & SITTING ALLOWANCE,14627106,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021003,PUBLICITY & ADVERTISEMENTS,20388132,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021004,MEDICAL EXPENSES,5850843,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021006,POSTAGES & COURIER SERVICES,1794542,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021007,WELFARE PACKAGES,584151396,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,20680674,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021009,SPORTING ACTIVITIES,1345694,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,2120126,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
23010105,PURCHASE OF MOTOR VEHICLES,700000000,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,600401327,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
23010128,PURCHASE OF SECURITY EQUIPMENT,100000000,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
23050102,COMPUTER SOFTWARE ACQUISITION,1015000000,NIGERIAN FINANCIAL INTELLIGENCE UNIT (NFIU),PRESIDENCY
21010101,SALARY,566277835,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
21020201,NHIS,27760206,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,55520411,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,148612822,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,399028328,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,54973652,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020201,ELECTRICITY CHARGES,60090000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020202,TELEPHONE CHARGES,500222,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020203,INTERNET ACCESS CHARGES,26500000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020205,WATER RATES,200000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020206,SEWERAGE CHARGES,1200000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,60407202,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020302,BOOKS,50000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020303,NEWSPAPERS,2417954,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020304,MAGAZINES & PERIODICALS,242000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020305,PRINTING OF NON SECURITY DOCUMENTS,54409501,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020306,PRINTING OF SECURITY DOCUMENTS,3705832,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020309,UNIFORMS & OTHER CLOTHING,3782347,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,26822070,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020402,MAINTENANCE OF OFFICE FURNITURE,3081955,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,15730243,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,7655377,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020405,MAINTENANCE OF PLANTS/GENERATORS,4470555,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020406,OTHER MAINTENANCE SERVICES,31478914,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020501,LOCAL TRAINING,205886604,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020601,SECURITY CHARGES,20000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020603,OFFICE RENT,86000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020606,CLEANING AND FUMIGATION SERVICES,7597638,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020701,FINANCIAL CONSULTING,45737626,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020702,INFORMATION TECHNOLOGY CONSULTING,20604136,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020703,LEGAL SERVICES,30028950,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020801,MOTOR VEHICLE FUEL COST,60000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020803,PLANT / GENERATOR FUEL COST,30000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020901,BANK CHARGES (OTHER THAN INTEREST),250000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22020902,INSURANCE PREMIUM,21374840,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021001,REFRESHMENT & MEALS,28723316,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021002,HONORARIUM & SITTING ALLOWANCE,38851528,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021003,PUBLICITY & ADVERTISEMENTS,78000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021004,MEDICAL EXPENSES,4352775,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021006,POSTAGES & COURIER SERVICES,17407451,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021007,WELFARE PACKAGES,161915641,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,2567517,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021009,SPORTING ACTIVITIES,871427,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,15311651,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021016,SERVICOM,2000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021017,ANTI-CORRUPTION,20000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
22021030,"PROMOTION, RECRUITMENT & APPOINTMENT",10007713,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23010105,PURCHASE OF MOTOR VEHICLES,480000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,55174051,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23010113,PURCHASE OF COMPUTERS,110000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23010115,PURCHASE OF PHOTOCOPYING MACHINES,45000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23020101,CONSTRUCTION / PROVISION OF OFFICE BUILDINGS,100000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23020118,CONSTRUCTION / PROVISION OF INFRASTRUCTURE,100000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23050102,COMPUTER SOFTWARE ACQUISITION,280000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
23050103,MONITORING AND EVALUATION,400000000,BUREAU OF PUBLIC PROCUREMENT (BPP),PRESIDENCY
21010101,SALARY,1938846166,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
21020201,NHIS,93979208,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,187594415,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,97500000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,80500000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,163703699,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020201,ELECTRICITY CHARGES,27434104,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020202,TELEPHONE CHARGES,7238205,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020203,INTERNET ACCESS CHARGES,11355603,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020204,SATELLITE BROADCASTING ACCESS CHARGES,11725911,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020205,WATER RATES,3616370,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020206,SEWERAGE CHARGES,4284524,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,40003058,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020302,BOOKS,2384435,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020303,NEWSPAPERS,1660166,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020304,MAGAZINES & PERIODICALS,2000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020305,PRINTING OF NON SECURITY DOCUMENTS,7075486,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020306,PRINTING OF SECURITY DOCUMENTS,7820332,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020307,DRUGS & MEDICAL SUPPLIES,5601241,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,30220117,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020402,MAINTENANCE OF OFFICE FURNITURE,6461782,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,26221958,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,7985602,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020405,MAINTENANCE OF PLANTS/GENERATORS,7017635,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020406,OTHER MAINTENANCE SERVICES,12750000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020501,LOCAL TRAINING,91656078,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020601,SECURITY CHARGES,16922176,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020603,OFFICE RENT,10000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020605,SECURITY OPERATIONS (OVERHEAD),38000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020606,CLEANING AND FUMIGATION SERVICES,15500000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020701,FINANCIAL CONSULTING,183481157,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020702,INFORMATION TECHNOLOGY CONSULTING,12800000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020703,LEGAL SERVICES,22500000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020801,MOTOR VEHICLE FUEL COST,72254932,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020803,PLANT / GENERATOR FUEL COST,35510000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020901,BANK CHARGES (OTHER THAN INTEREST),3716806,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22020902,INSURANCE PREMIUM,71071968,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021001,REFRESHMENT & MEALS,32594287,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021002,HONORARIUM & SITTING ALLOWANCE,208265979,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021003,PUBLICITY & ADVERTISEMENTS,115766507,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021006,POSTAGES & COURIER SERVICES,8517636,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021007,WELFARE PACKAGES,128765672,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,18549700,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021009,SPORTING ACTIVITIES,14413606,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,25000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
22021029,MONITORING ACTIVITIES & FOLLOW UP,32400500,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010105,PURCHASE OF MOTOR VEHICLES,165000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,111821127,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010113,PURCHASE OF COMPUTERS,108000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010114,PURCHASE OF COMPUTER PRINTERS,96092738,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010115,PURCHASE OF PHOTOCOPYING MACHINES,81200000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010117,PURCHASE OF SHREDDING MACHINES,16000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010119,PURCHASE OF POWER GENERATING SET,132500000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23010125,PURCHASE OF LIBRARY BOOKS & EQUIPMENT,38623068,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23030121,REHABILITATION / REPAIRS OF OFFICE BUILDINGS,175555535,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23050101,RESEARCH AND DEVELOPMENT,1231542739,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
23050102,COMPUTER SOFTWARE ACQUISITION,96000000,NIGERIA EXTRACTIVE INDUSTRIES TRANSPARENCY INITIATIVE (NEITI),PRESIDENCY
