Date,Machine_ID,Assembly_Line_No,Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN),Downtime
29-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.6612125,3.888834693,6.523586269,26.5,46.2,34.6,1.191,27.086,22684.0,398.0,30.51400825,1.99,No_Machine_Failure
29-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,101.5518705,3.053148837,6.272150964,26.8,46.6,29.9,1.21,34.898,22860.0,333.0,20.88372703,1.88,No_Machine_Failure
29-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,111.1316179,5.188409155,7.149432818,22.1,48.9,34.4,0.927,25.781,14266.0,344.0,22.86955689,1.87,No_Machine_Failure
29-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,94.3,4.878286381,6.215761436,24.1,47.4,42.2,0.841,28.126,19667.0,314.0,24.27426654,2.63,Machine_Failure
29-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,114.1963231,5.189908353,7.305077874,22.1,48.1,37.5,0.899,33.856,20878.0,356.0,22.86627072,1.91,No_Machine_Failure
29-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.8742504,5.190406955,7.423157075,22.1,48.7,32.8,1.227,22.472,17726.0,348.0,22.86517554,2.02,No_Machine_Failure
29-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,137.725198,5.179254956,7.063140836,22.0,51.8,37.5,1.213,29.174,13272.0,408.0,22.91456273,1.85,No_Machine_Failure
29-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,89.69829109,5.204676947,7.247590253,22.2,49.2,34.9,0.667,30.564,18436.0,399.0,22.81600076,2.17,No_Machine_Failure
29-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,121.0,6.878521595,5.991501517,17.0,49.6,33.7,0.589,27.915,27957.0,370.0,24.27426654,2.92,Machine_Failure
29-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,94.3,4.875264631,6.189088793,11.4,44.6,36.8,0.888,21.472,19657.0,350.0,16.44955444,3.55,Machine_Failure
29-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,59.65,4.879948835,6.449795081,15.7,49.9,33.5,1.299,26.614,19679.0,399.0,24.2594644,3.58,Machine_Failure
29-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.23,4.879792088,6.030169971,6.6,48.9,34.2,0.808,13.849,19671.0,289.0,24.26933049,3.93,Machine_Failure
28-12-2021,Makino-L1-Unit1-2013,Shopfloor-L1,58.18,4.905754631,6.393062036,33.6,51.4,38.7,1.212,29.513,20504.0,358.0,24.15390842,2.78,Machine_Failure
28-12-2021,Makino-L2-Unit1-2015,Shopfloor-L2,73.63,4.898380749,6.575948463,25.8,49.0,35.0,0.671,19.791,21951.0,266.0,24.19552988,2.58,Machine_Failure
28-12-2021,Makino-L1-Unit1-2013,Shopfloor-L1,112.4306642,5.128735848,,21.6,40.5,31.4,1.075,28.592,20624.0,340.0,23.14788596,1.89,No_Machine_Failure
28-12-2021,Makino-L3-Unit1-2015,Shopfloor-L3,147.7297129,3.895031347,6.652201484,21.7,52.3,32.4,1.288,31.434,20671.0,359.0,34.97300419,2.9,No_Machine_Failure
28-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,124.9278409,3.126011472,6.656309996,21.1,46.8,27.3,0.959,33.023,20419.0,410.0,23.38028307,2.63,No_Machine_Failure
28-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,140.5744191,5.077490154,6.787252368,21.1,47.1,37.7,1.353,18.254,20421.0,404.0,23.37799324,1.86,No_Machine_Failure
28-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,61.89,4.610174458,6.337722845,5.9,44.0,35.9,1.264,17.373,26526.0,349.0,25.64884758,2.52,Machine_Failure
28-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,107.931661,3.106960002,6.465564466,21.0,45.7,25.2,0.256,25.477,20418.0,334.0,23.38142815,2.71,No_Machine_Failure
28-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,111.7500504,3.105982448,6.448644857,21.1,43.9,34.0,1.009,28.877,20449.0,378.0,23.34598269,2.95,No_Machine_Failure
28-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,111.8191497,3.164804649,6.226346848,21.0,45.9,37.9,1.196,20.719,20418.0,336.0,23.38142815,1.88,No_Machine_Failure
28-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,127.5308711,5.088047184,6.044145841,21.1,46.1,37.1,1.396,26.128,20449.0,367.0,23.34598269,1.95,No_Machine_Failure
28-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,74.46,4.610816353,6.82528651,12.6,41.0,35.3,0.518,27.023,26605.0,318.0,25.64884758,2.55,Machine_Failure
28-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,86.44,4.610952675,6.485976064,25.3,55.0,39.6,0.959,30.182,27613.0,348.0,25.64746965,2.69,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,51.83,4.671667475,6.514054048,21.1,40.4,32.1,1.168,25.747,18898.0,345.0,25.26203831,2.56,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,82.47,4.660817052,6.630536151,24.2,46.2,31.0,1.738,33.046,18850.0,378.0,25.32636605,2.67,Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,71.64,4.663126404,6.686521942,32.5,44.7,35.6,0.572,16.325,18852.0,413.0,25.32367919,2.63,Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.82,4.671498417,6.470514651,18.8,53.4,37.8,1.338,29.38,18896.0,394.0,25.26471211,2.73,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,70.4,4.668727514,6.041031575,12.8,46.4,29.6,1.294,19.448,18884.0,355.0,25.28076679,2.57,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,86.78,4.667756019,6.877181032,26.1,48.3,30.8,0.783,31.668,18873.0,409.0,25.29550151,2.46,Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.81,4.672044389,6.224209327,4.5,51.1,27.7,1.25,26.123,18900.0,277.0,25.25936508,2.47,Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,80.28,4.673027644,6.687157127,22.2,50.7,34.9,0.523,19.909,18900.0,335.0,25.25936508,2.5,Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,64.26,4.6683925,5.420784643,7.7,55.8,38.4,0.963,22.613,18880.0,385.0,25.28612288,2.81,Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.41,4.673346142,6.633157332,26.7,43.7,31.8,0.506,31.193,18902.0,278.0,25.25669241,2.74,Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,117.4018051,5.686880297,6.874289888,26.6,50.0,36.8,0.858,27.823,22786.0,368.0,20.9515492,2.02,No_Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,77.84,4.653153391,6.589932973,25.8,44.7,34.7,0.861,27.08,18804.0,330.0,25.38832163,2.69,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,66.22,4.667316017,6.429534814,18.6,43.7,32.6,1.09,11.117,18872.0,315.0,25.29684188,2.55,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,83.86,4.668268755,6.885810607,17.0,49.2,43.0,1.223,21.085,18877.0,312.0,25.29014144,3.49,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,94.72,4.671268193,6.574089194,25.2,50.3,41.1,1.324,12.46,23432.0,393.0,25.27139908,2.73,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,115.4623124,5.751379092,6.089825176,11.9,49.3,40.2,1.274,25.177,23007.0,360.0,34.97300419,3.2,No_Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.1885663,5.752442661,7.106563393,12.2,50.1,30.5,0.908,21.124,23015.0,390.0,35.5812209,3.32,No_Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,125.4765988,5.752495315,7.073324732,4.5,51.4,31.2,0.702,23.859,23017.0,391.0,32.37045571,1.92,No_Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,123.3352471,5.753448767,6.963829199,5.7,50.7,35.4,0.957,34.61,23036.0,359.0,35.58033366,3.09,No_Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,148.6975968,5.752504497,6.625631709,6.8,47.3,29.9,1.02,23.524,23035.0,306.0,30.51400825,3.27,No_Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,137.5388771,5.680660038,6.867748514,7.4,54.3,32.8,1.325,25.106,22760.0,353.0,31.62033518,3.06,No_Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,132.4456336,5.671659856,6.609598607,11.9,42.7,35.7,1.431,33.873,22717.0,329.0,35.5812209,2.93,No_Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,130.8490799,5.719618378,5.87008653,7.4,45.4,40.2,1.025,21.624,17726.0,314.0,20.86000175,3.22,No_Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.7344374,5.717794637,6.704675613,8.7,44.2,29.4,0.675,26.968,18436.0,349.0,20.86638402,3.27,No_Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,100.4457505,5.68161092,6.45137729,9.9,53.0,33.7,0.538,21.729,19197.0,378.0,20.96719224,2.99,No_Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,112.5134645,5.677278668,5.754263421,10.6,51.2,37.3,0.656,19.872,13272.0,309.0,28.38124,3.16,No_Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.68,4.663410412,5.603324712,6.7,48.7,41.9,0.855,25.586,18852.0,419.0,25.32367919,3.91,Machine_Failure
28-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.8846354,5.682929623,6.14826766,26.6,48.0,25.2,1.418,25.593,22771.0,363.0,20.96535067,3.0,No_Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,63.64,4.668244017,6.36740194,4.9,41.5,33.8,0.356,34.623,18875.0,269.0,25.29282119,3.59,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,157.47,4.669487275,6.09891663,8.6,42.6,37.3,0.379,38.901,18889.0,324.0,25.27407486,2.61,Machine_Failure
28-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,121.86,4.669303357,6.638372725,25.8,50.0,29.8,0.879,16.829,18888.0,260.0,16.44955444,2.54,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,79.83,4.67432942,6.84863415,13.4,50.7,37.6,1.469,16.663,18902.0,314.0,15.90071615,3.36,Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,125.2816829,5.676478786,5.94742305,12.2,40.9,36.3,1.24,22.02,15217.0,349.0,20.97732665,1.88,No_Machine_Failure
28-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,106.3814897,5.684724809,6.915202633,26.6,53.3,35.0,0.447,35.485,22773.0,343.0,20.96350942,2.01,No_Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,95.1,6.839413159,5.801322827,15.6,41.9,37.9,0.884,31.529,26526.0,290.0,24.22499619,3.55,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,124.9364624,5.544514339,5.854380308,8.7,50.1,34.2,1.346,20.319,22214.0,405.0,32.37045571,3.09,No_Machine_Failure
28-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,61.21,5.918357337,6.689540311,7.1,49.5,28.3,1.102,23.066,17919.0,372.0,24.11364784,3.61,Machine_Failure
28-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,61.2,5.567856573,6.579863684,6.8,41.7,35.4,1.16,22.877,20801.0,310.0,24.0638137,3.69,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,55.29,4.566853902,6.302451835,22.4,49.7,30.5,0.833,19.964,23432.0,365.0,24.21393792,3.67,Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,53.45,4.939960216,6.234536426,8.4,49.1,38.5,1.273,26.915,26605.0,327.0,24.02989883,3.58,Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,121.0,6.863944117,6.914088086,5.8,46.7,37.2,1.011,35.463,27613.0,370.0,24.21393792,3.55,Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,157.47,4.84252053,6.214941871,16.6,49.5,46.3,0.873,26.21,21951.0,316.0,24.05532601,2.93,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,85.1,4.897138697,6.177584254,19.1,42.9,31.4,1.056,32.676,20504.0,337.0,24.20043595,3.93,Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,69.49,4.910853549,5.984824323,8.9,45.1,37.1,0.955,27.447,21951.0,336.0,24.13925267,3.59,Machine_Failure
28-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.94,4.915554109,6.730981674,23.0,48.0,35.2,1.064,21.056,27957.0,374.0,24.13193146,3.49,Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.06,4.918131688,6.623237579,9.0,44.0,37.3,0.895,25.796,17919.0,379.0,24.12339565,3.91,Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,90.89,4.918613459,6.597675226,24.4,51.8,35.2,0.304,25.539,25528.0,342.0,24.11852076,3.61,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,123.4926704,5.563162468,6.265351785,12.2,,40.3,0.415,,14266.0,321.0,21.41200215,3.02,No_Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,87.45,6.893181921,6.029925738,14.0,48.5,34.0,1.276,35.725,27957.0,338.0,24.05775045,2.94,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.49,5.918357337,6.671507417,21.3,45.5,39.9,0.732,31.038,19770.0,354.0,24.1477997,2.76,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.6178643,5.544233937,,25.5,48.2,35.4,0.767,23.723,14266.0,320.0,32.37045571,1.99,No_Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,90.94,4.891376687,6.853217896,17.3,45.1,33.1,1.045,20.772,23432.0,428.0,24.21148189,2.9,Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.6843499,5.563127048,6.703295903,25.6,48.7,30.9,0.51,35.801,22294.0,394.0,30.51400825,2.92,No_Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,154.0503708,5.550615034,6.657003651,25.5,48.0,41.3,1.513,20.211,22246.0,372.0,31.62033518,3.23,No_Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,85.04536536,5.445148066,6.303723756,5.7,50.4,32.1,0.875,22.744,16198.0,427.0,21.88511965,2.83,No_Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,124.6923147,5.447689729,6.129839459,9.9,42.6,29.8,0.828,27.852,13272.0,227.0,29.86907925,3.0,No_Machine_Failure
28-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,122.0287909,5.537401445,5.799850326,8.7,51.1,35.9,-0.461,16.647,19197.0,349.0,21.53369418,2.85,No_Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,93.99138933,5.453119202,6.495442274,7.4,49.2,34.0,0.829,20.692,18436.0,345.0,21.86206897,1.95,No_Machine_Failure
28-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,131.6365449,5.504483404,6.892799923,6.8,52.1,33.4,1.361,12.361,17726.0,312.0,21.66365658,2.85,No_Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,141.3716044,5.572557863,6.854193043,25.7,45.5,26.2,1.286,16.024,13272.0,296.0,34.97300419,3.08,No_Machine_Failure
28-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,117.7085579,5.54733782,6.534709338,25.5,41.3,39.1,0.513,24.691,14152.0,395.0,35.5812209,1.88,No_Machine_Failure
28-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,141.2648858,5.540903014,6.195979604,4.5,48.0,36.5,0.568,16.842,15217.0,303.0,21.50362596,3.22,No_Machine_Failure
28-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,121.86,6.960635908,6.601294516,14.9,48.5,31.4,1.377,23.262,20504.0,347.0,24.25453437,2.89,Machine_Failure
28-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,60.41,5.358623507,6.763426314,17.0,53.9,33.3,1.146,29.843,26605.0,399.0,24.36843449,2.76,Machine_Failure
28-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,100.5678418,5.191414746,6.044849853,22.1,49.0,37.2,0.735,18.801,20889.0,291.0,35.5812209,1.95,No_Machine_Failure
28-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,124.3522978,5.267502686,6.387396795,22.9,50.0,36.1,0.733,18.944,21186.0,372.0,32.37045571,2.74,No_Machine_Failure
28-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,112.4504743,3.105982448,7.185931759,22.1,51.8,31.0,0.867,28.699,13272.0,412.0,33.92336502,2.11,No_Machine_Failure
28-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,170.8247625,3.164804649,5.955234644,22.2,41.7,32.6,1.067,29.79,14152.0,422.0,34.97300419,1.85,No_Machine_Failure
28-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,121.8694483,5.192142878,7.35789815,22.1,43.6,34.6,1.361,19.648,20896.0,412.0,34.97300419,1.99,No_Machine_Failure
28-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,170.8247625,5.213152393,5.955234644,22.3,41.7,32.6,1.067,29.79,16198.0,422.0,35.58033366,2.88,No_Machine_Failure
28-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,88.33477872,5.191780718,7.041050965,22.1,49.7,38.6,0.514,34.533,15217.0,412.0,32.37045571,1.87,No_Machine_Failure
28-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,154.825822,5.230668926,6.439816722,22.5,50.3,31.3,0.719,26.194,21025.0,382.0,35.58033366,2.7,No_Machine_Failure
28-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,121.9742799,3.106960002,6.328847951,22.1,47.0,34.1,0.865,25.268,19197.0,324.0,32.51929855,2.17,No_Machine_Failure
28-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,103.7258973,5.200355865,6.59318441,22.2,44.0,29.0,0.864,30.958,14266.0,343.0,35.5812209,1.86,No_Machine_Failure
27-12-2021,Makino-L1-Unit1-2013,Shopfloor-L1,76.69,6.839413159,6.04627674,23.7,51.7,29.4,0.671,28.273,23432.0,366.0,23.88921137,3.55,Machine_Failure
27-12-2021,Makino-L3-Unit1-2015,Shopfloor-L3,88.16,6.863944117,6.615413265,5.3,41.9,40.5,0.631,34.677,26526.0,335.0,23.89040685,2.85,Machine_Failure
27-12-2021,Makino-L1-Unit1-2013,Shopfloor-L1,83.64,4.86086247,6.146011425,23.4,50.1,35.2,0.874,31.876,27613.0,378.0,23.9023682,2.58,Machine_Failure
27-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,124.2278676,3.895031347,6.617426315,21.7,50.1,40.0,0.879,23.497,17726.0,383.0,30.51400825,3.0,No_Machine_Failure
27-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,145.6820707,3.126011472,6.980841025,21.7,45.9,37.1,0.642,24.163,18436.0,319.0,31.62033518,2.02,No_Machine_Failure
27-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,86.16,4.618154477,6.465962792,8.6,47.1,27.4,0.833,34.412,18619.0,406.0,25.6405822,2.77,Machine_Failure
27-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.13,4.61494304,6.737319799,26.4,41.8,38.6,1.668,30.972,26526.0,404.0,25.64333674,3.69,Machine_Failure
27-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.18,6.612112924,5.98499638,25.6,48.6,40.1,0.918,33.818,23432.0,305.0,25.64471422,3.67,Machine_Failure
27-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,94.17,4.616638516,7.147527189,19.1,46.6,32.4,0.946,27.682,18617.0,353.0,25.64333674,2.78,Machine_Failure
27-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,71.75,6.560332199,5.989277912,20.5,53.1,34.6,1.251,34.247,25528.0,296.0,25.63645151,3.67,Machine_Failure
27-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,74.82,4.566853902,6.20310314,26.6,51.1,33.1,0.793,10.825,18621.0,330.0,25.63782826,2.56,Machine_Failure
27-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,159.2557648,5.078441948,7.037737087,6.8,47.3,31.8,1.917,24.818,17726.0,377.0,33.92336502,2.69,No_Machine_Failure
27-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,76.48,5.567856573,7.152359803,4.1,43.4,41.1,1.212,26.537,26155.0,344.0,25.64609186,2.77,Machine_Failure
27-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,93.54,6.560332199,6.717763765,29.5,48.4,37.2,1.423,16.379,18617.0,268.0,25.64333674,2.69,Machine_Failure
27-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,82.15,4.619165122,7.151390209,20.3,43.4,35.8,0.386,20.41,18621.0,397.0,25.63782826,2.45,Machine_Failure
27-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,94.76,4.617635747,6.987172578,4.9,46.7,36.0,0.844,31.916,18617.0,390.0,25.64333674,2.72,Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,62.64,4.65509905,6.758022276,26.4,43.5,35.8,0.422,21.507,18819.0,328.0,25.36808545,3.49,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,55.12,4.653885966,6.34519758,28.7,46.9,40.1,1.165,30.014,26605.0,400.0,25.37617605,3.55,Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,68.31,4.657393363,6.10813112,29.8,50.3,28.5,0.713,16.718,20504.0,336.0,25.35057349,3.55,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,61.18,4.656449389,6.714380871,30.3,44.2,33.4,0.592,26.266,21951.0,402.0,25.35865293,3.58,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,121.86,4.655496495,6.999849186,24.4,42.6,37.4,1.356,23.284,18824.0,306.0,25.36134722,3.93,Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,157.47,4.655210904,5.936011035,25.6,47.5,25.3,0.661,20.42,18824.0,288.0,25.36134722,3.59,Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,79.13,4.652735222,6.923720235,28.7,51.0,38.5,0.856,24.057,18803.0,340.0,25.38967186,2.48,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,60.95,4.654960279,7.441999292,27.0,50.8,32.0,0.505,25.4,18813.0,346.0,25.37617605,3.91,Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,138.9109883,5.767252168,6.854931156,27.5,48.0,36.5,0.611,18.775,23123.0,355.0,20.64619643,2.99,No_Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,93.28,4.65032046,6.862315084,25.0,48.6,36.4,0.957,31.658,18776.0,355.0,25.42618236,3.55,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,77.2,4.650913204,7.119539315,22.6,43.0,35.1,0.839,26.218,18784.0,404.0,,2.57,Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,117.8074037,5.761318904,7.085058463,27.4,46.8,40.5,1.1,26.876,23096.0,362.0,30.51400825,3.23,No_Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,105.1954291,5.725594797,6.59940873,26.9,48.4,33.3,1.626,21.542,22921.0,368.0,35.58033366,3.32,No_Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,117.9325049,5.725783405,6.278316932,26.9,40.0,39.8,0.649,31.418,22926.0,315.0,20.82360639,3.09,No_Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,110.4003983,5.747931911,6.706467157,27.1,49.4,30.2,0.95,28.618,22989.0,306.0,20.76654052,3.04,No_Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.13613692,5.754694649,5.972926222,27.3,44.1,24.8,1.24,31.913,23040.0,361.0,20.72057292,3.19,No_Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,134.8331238,5.757931466,5.791274753,27.4,52.8,33.3,1.142,16.305,23079.0,323.0,20.6855583,3.34,No_Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,126.479953,5.758829761,7.252731774,27.4,48.5,34.0,0.746,28.87,23090.0,344.0,20.67570377,3.19,No_Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.23632382,5.723522161,5.68568223,26.9,46.3,32.0,0.908,8.388,22905.0,301.0,20.8426981,2.98,No_Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.363402,5.766816515,6.381284956,27.4,45.9,37.1,1.621,19.035,23118.0,237.0,35.58033366,3.06,No_Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,111.9864263,5.757427001,7.588085533,27.4,44.3,29.2,0.608,23.823,23075.0,460.0,35.5812209,2.02,No_Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,61.07,4.650670141,6.309790444,7.5,48.0,30.9,0.856,23.512,18778.0,376.0,25.42347428,2.7,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.28,4.657791713,6.874999355,15.7,51.7,32.5,0.999,34.445,18836.0,334.0,25.34519006,3.55,Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,97.74,4.651531334,5.942305358,18.7,50.1,32.1,0.616,36.787,18784.0,286.0,25.41535349,2.76,Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,79.8,6.659794409,6.679030636,12.6,46.6,39.1,0.937,21.522,18849.0,390.0,25.32770969,2.56,Machine_Failure
27-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,90.94,4.651746047,6.536548841,13.1,45.3,34.2,1.127,21.056,18795.0,349.0,25.40047885,2.54,Machine_Failure
27-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,74.3,4.651798764,6.131950383,25.8,53.2,33.3,0.669,28.005,18796.0,373.0,25.39912747,2.74,Machine_Failure
27-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,53.7,4.652314207,5.910642451,13.4,51.1,30.8,1.014,15.999,18801.0,454.0,25.39237275,2.46,Machine_Failure
